ID,present,WC_alt,WC_bio1,WC_bio12,ER_tri,ER_thermicityIndex,lon,lat
9167,1,1820,8.800000190734863,431,30.170000076293945,91,-105.189919,39.904189
9168,1,1362,15.800000190734863,288,52.689998626708984,283,-104.570301,32.114434
9169,1,1820,8.800000190734863,431,30.170000076293945,91,-105.189919,39.904189
9170,1,1820,8.800000190734863,431,30.170000076293945,91,-105.189919,39.904189
9171,1,1820,8.800000190734863,431,30.170000076293945,91,-105.189919,39.904189
9172,1,1820,8.800000190734863,431,30.170000076293945,91,-105.189774,39.904366
9173,1,1820,8.800000190734863,431,30.170000076293945,91,-105.189919,39.904189
9174,1,1820,8.800000190734863,431,30.170000076293945,91,-105.189919,39.904189
9175,1,1820,8.800000190734863,431,30.170000076293945,91,-105.189919,39.904189
9176,1,1540,-1.5,257,50.209999084472656,-72.5,105.886289,47.71103
9177,1,1703,-2.5999999046325684,653,94.19999694824219,-199.5,84.25057,50.359696
9178,1,2472,-0.800000011920929,622,30.020000457763672,-192.75,-110.504083,44.69925
9179,1,2399,-0.4000000059604645,605,15.859999656677246,-180.25,-110.526378,44.473229
9180,1,2314,0.30000001192092896,608,32.220001220703125,-158.5,-110.73281,44.901833
9181,1,2181,1.100000023841858,572,51.29999923706055,-134,-110.473222,43.909126
9182,1,2314,0.30000001192092896,608,32.220001220703125,-158.5,-110.73281,44.901833
9183,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.704606,44.974092
9184,1,2077,1.7000000476837158,583,21.670000076293945,-114.5,-110.639935,43.80366
9185,1,2472,-0.800000011920929,622,30.020000457763672,-192.75,-110.504083,44.69925
9186,1,2181,1.100000023841858,572,51.29999923706055,-134,-110.473222,43.909126
9187,1,2077,1.7000000476837158,583,21.670000076293945,-114.5,-110.639935,43.80366
9188,1,2399,-0.4000000059604645,605,15.859999656677246,-180.25,-110.526378,44.473229
9189,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.616188,40.39498
9190,1,2283,0.30000001192092896,628,52.13999938964844,-154.75,-110.86341,44.627415
9191,1,2125,1.5,594,75.6500015258789,-120.25,-110.681763,43.790428
9192,1,2409,-0.5,617,14.59000015258789,-181.75,-110.575731,44.416528
9193,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.697414,44.974693
9194,1,2311,0.10000000149011612,648,43.5,-160,-110.958101,44.644111
9195,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.711833,44.98125
9196,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588379,44.427896
9197,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.700848,44.976232
9198,1,212,10.899999618530273,1646,79.19000244140625,238.5,-124.045407,41.3047
9199,1,767,11.899999618530273,1471,72.04000091552734,155.75,-83.27647,35.491769
9200,1,2099,7.699999809265137,413,103.30000305175781,56,-112.121112,36.054045
9201,1,867,6.699999809265137,355,17.84000015258789,58.5,-108.53126,47.54653
9202,1,2409,-0.5,617,14.59000015258789,-181.75,-110.571542,44.416175
9203,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.508972,40.378508
9204,1,161,15.600000381469727,338,29.700000762939453,303,-121.543284,37.670864
9205,1,99,17.799999237060547,156,3.7300000190734863,346.75,-119.297063,35.30031
9206,1,99,17.799999237060547,156,3.7300000190734863,346.75,-119.266037,35.25108
9207,1,1785,4.5,492,37.97999954223633,-41.25,-110.112287,46.01711
9208,1,52,10.100000381469727,2006,44.310001373291016,179,-123.413544,46.243501
9209,1,6,9.899999618530273,2076,5.269999980926514,203,-124.055032,46.617249
9210,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.695542,40.393413
9211,1,228,10.899999618530273,1839,58.97999954223633,238.5,-124.062939,41.442984
9212,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.709953,40.394128
9213,1,228,10.899999618530273,1839,58.97999954223633,238.5,-124.06288,41.43975
9214,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.687637,40.392567
9215,1,767,11.899999618530273,1471,72.04000091552734,155.75,-83.298941,35.428908
9216,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.732918,40.412238
9217,1,374,8.699999809265137,2491,69.94000244140625,162,-123.685749,45.969002
9218,1,3346,-1.5,719,99.73999786376953,-214.25,-105.751189,40.448022
9219,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.733953,40.412927
9220,1,3346,-1.5,719,99.73999786376953,-214.25,-105.750092,40.448155
9221,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.700067,44.976722
9222,1,2439,-0.4000000059604645,656,65.13999938964844,-180,-110.649872,44.001486
9223,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588454,44.427968
9224,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.698334,44.977501
9225,1,3421,-1.100000023841858,696,104.16999816894531,-207.5,-105.025005,38.818201
9226,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.683639,40.342793
9227,1,2099,7.699999809265137,413,103.30000305175781,56,-112.122619,36.02243
9228,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.701317,44.976762
9229,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.543706,40.3639
9230,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.543889,40.363672
9231,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.543803,40.36413
9232,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588455,44.427963
9233,1,615,14.699999809265137,456,16.260000228881836,293,-119.870367,35.182597
9234,1,1812,3.4000000953674316,344,94.26000213623047,-74.25,-113.997445,45.218052
9235,1,2142,7.5,417,177.05999755859375,50,-112.047508,36.006256
9236,1,2142,7.5,417,177.05999755859375,50,-112.047486,36.00615
9237,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.683639,40.342793
9238,1,7,10.399999618530273,1979,19.350000381469727,218,-123.951177,46.19949
9239,1,527,7.900000095367432,1035,25.860000610351562,53.25,-77.86258,41.106595
9240,1,2099,7.699999809265137,413,103.30000305175781,56,-112.120543,36.009291
9241,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.700638,44.976538
9242,1,884,11.199999809265137,1488,95.410003662109375,136.75,-83.315258,35.505798
9243,1,2283,0.30000001192092896,628,52.13999938964844,-154.75,-110.897369,44.635295
9244,1,30,10.399999618530273,1989,16.420000076293945,215,-123.914623,46.124088
9245,1,1144,2.200000047683716,493,101.80999755859375,-125.5,-117.9944,53.103837
9246,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.698417,44.977711
9247,1,2399,-0.4000000059604645,605,15.859999656677246,-180.25,-110.570525,44.417275
9248,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588454,44.427968
9249,1,390,14.800000190734863,459,71.75,301,-121.387767,37.073309
9250,1,603,13.800000190734863,425,74.470001220703125,276,-120.909793,36.321073
9251,1,1175,9.899999618530273,1536,111.8499984741211,98.5,-83.117335,35.674837
9252,1,1157,2.4000000953674316,486,79.720001220703125,-119.75,-118.06544,52.902622
9253,1,3254,-0.800000011920929,697,130.2100067138672,-195,-105.664251,40.285848
9254,1,2393,-0.30000001192092896,589,46.2599983215332,-179,-110.4804,44.676078
9255,1,1651,0.4000000059604645,550,126.69000244140625,-175.75,-115.528922,51.177419
9256,1,3250,-0.8999999761581421,619,141.5399932861328,-203.75,-106.930973,38.969502
9257,1,1144,10.100000381469727,1661,109.16000366210938,104.5,-83.375022,35.548661
9258,1,1006,10.800000190734863,1425,83.839996337890625,125.5,-83.066909,35.593381
9259,1,2362,3.799999952316284,272,33.13999938964844,-45,-108.624901,41.344812
9260,1,1371,6.099999904632568,331,41.810001373291016,10.5,-111.68267,46.515067
9261,1,1476,13.5,369,25.350000381469727,225.25,-108.506267,32.973524
9262,1,2077,1.7000000476837158,583,21.670000076293945,-114.5,-110.615434,43.824878
9263,1,230,10.899999618530273,2006,55.54999923706055,243,-124.151474,41.737045
9264,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.729341,40.410903
9265,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.587379,40.380787
9266,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.698288,44.97574
9267,1,2311,0.10000000149011612,648,43.5,-160,-110.93695,44.648967
9268,1,751,8.5,518,18.799999237060547,67.75,-117.273692,46.687793
9269,1,2443,4.599999904632568,442,90.36000061035156,-32.5,-105.403153,40.406464
9270,1,3346,-1.5,719,99.73999786376953,-214.25,-105.752897,40.423494
9271,1,1152,2.200000047683716,497,79.4000015258789,-125.25,-118.005602,53.095059
9272,1,1289,1.7000000476837158,518,108.06999969482422,-139.5,-118.109266,52.861958
9273,1,1826,-0.5,583,146.22999572753906,-204.75,-115.600586,51.17995
9274,1,2099,7.699999809265137,413,103.30000305175781,56,-112.121888,36.051053
9275,1,2099,7.699999809265137,413,103.30000305175781,56,-112.15025,36.033064
9276,1,1157,2.4000000953674316,486,79.720001220703125,-119.75,-118.0654,52.902
9277,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.698355,44.975137
9278,1,1549,8.100000381469727,404,9.329999923706055,86,-104.035779,41.210804
9279,1,3421,-1.7999999523162842,740,131.6699981689453,-222.25,-105.747886,40.442349
9280,1,446,12.300000190734863,1461,107.38999938964844,225,-123.551283,40.025737
9281,1,2037,8.199999809265137,400,11.1899995803833,69.5,-112.126557,35.973595
9282,1,128,12.100000381469727,1542,92.31999969482422,260,-123.846292,39.830738
9283,1,3346,-1.5,719,99.73999786376953,-214.25,-105.767968,40.441399
9284,1,2083,8.699999809265137,511,21.3799991607666,80.75,-111.371449,35.052995
9285,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.683639,40.342793
9286,1,1157,2.4000000953674316,486,79.720001220703125,-119.75,-118.071587,52.844425
9287,1,3006,0.4000000059604645,620,123.16000366210938,-165.75,-105.760415,40.331895
9288,1,3346,-1.5,719,99.73999786376953,-214.25,-105.752554,40.423646
9289,1,313,15.199999809265137,418,40.88999938964844,303,-121.634603,37.694392
9290,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.582085,40.365921
9291,1,3421,-1.7999999523162842,752,145.92999267578125,-225,-105.667319,40.280017
9292,1,6,11.800000190734863,1896,7.039999961853027,267,-124.182368,41.884597
9293,1,67,11.199999809265137,1738,45.810001373291016,242,-124.013363,43.696575
9294,1,2139,1.2000000476837158,600,42.689998626708984,-125.25,-110.97322,44.66828
9295,1,31,12.699999809265137,970,22.299999237060547,291,-122.965869,38.013127
9296,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.699075,44.97767
9297,1,1177,2.200000047683716,490,108.06999969482422,-125,-118.039165,52.945652
9298,1,34,12.899999618530273,969,22.809999465942383,294.5,-122.945647,38.088733
9299,1,2867,3.700000047683716,675,89.80999755859375,-65.75,-106.560079,35.897368
9300,1,67,11.199999809265137,1738,45.810001373291016,242,-124.03833,43.695347
9301,1,1718,5.599999904632568,392,28.170000076293945,0.75,-111.730506,42.576031
9302,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.597894,40.33998
9303,1,2311,0.10000000149011612,648,43.5,-160,-110.969649,44.666353
9304,1,419,8.100000381469727,3037,111.87999725341797,125,-124.003158,47.776038
9305,1,2356,9.199999809265137,535,77.69000244140625,107,-105.812828,32.959562
9306,1,2356,9.199999809265137,535,77.69000244140625,107,-105.812845,32.959522
9307,1,122,13.100000381469727,996,52.43000030517578,299.5,-122.78133,38.008786
9308,1,1394,4.300000190734863,550,34.63999938964844,-60,-117.294203,45.627517
9309,1,3346,-1.5,719,99.73999786376953,-214.25,-105.759544,40.429832
9310,1,3092,-0.20000000298023224,646,115.83000183105469,-182.5,-105.852242,40.407353
9311,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.683639,40.342793
9312,1,705,12.100000381469727,1462,65.13999938964844,161.25,-83.359634,35.498514
9313,1,3346,-1.5,719,99.73999786376953,-214.25,-105.752635,40.423134
9314,1,2099,7.699999809265137,413,103.30000305175781,56,-112.121901,36.008114
9315,1,1248,9.600000381469727,1723,105.2300033569336,89.25,-83.480872,35.532018
9316,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.675602,40.389639
9317,1,203,9.100000381469727,2497,48.97999954223633,164,-123.617274,46.559414
9318,1,590,7.300000190734863,2774,168.4499969482422,102,-123.920288,47.852795
9319,1,2722,7.5,604,73.5,64,-105.792954,32.818497
9320,1,1303,1.600000023841858,520,101.75,-141.25,-118.067922,52.820765
9321,1,2311,0.10000000149011612,648,43.5,-160,-110.9427,44.6494
9322,1,3254,-0.800000011920929,697,130.2100067138672,-195,-105.61621,40.293279
9323,1,1943,3.5999999046325684,468,110.1500015258789,-57.25,-110.706482,45.038625
9324,1,1152,2.200000047683716,497,79.4000015258789,-125.25,-118.007119,53.094122
9325,1,43,13.699999809265137,903,13.609999656677246,299,-122.829128,38.373472
9326,1,112,12.899999618530273,1013,44.439998626708984,293.5,-122.863925,38.016946
9327,1,1559,1.5,693,94.529998779296875,-148,-114.914675,50.011904
9328,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.625591,40.335829
9329,1,2374,-0.20000000298023224,619,34.22999954223633,-173.25,-110.731277,44.740948
9330,1,553,-0.20000000298023224,458,6.019999980926514,-65,-106.061556,53.932691
9331,1,341,10.600000381469727,1607,78.20999908447266,228,-124.004627,41.213179
9332,1,590,7.300000190734863,2774,168.4499969482422,102,-123.947541,47.85637
9333,1,2311,0.10000000149011612,648,43.5,-160,-110.96488,44.663495
9334,1,2311,0.10000000149011612,648,43.5,-160,-110.964888,44.66352
9335,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.699172,44.977612
9336,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.69902,44.977555
9337,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.701611,44.974696
9338,1,2139,1.2000000476837158,600,42.689998626708984,-125.25,-110.975045,44.668942
9339,1,2309,2,542,109.58999633789062,-112,-109.457985,44.67821
9340,1,2309,2,542,109.58999633789062,-112,-109.457985,44.67821
9341,1,893,12.699999809265137,576,69.11000061035156,246,-120.768119,36.336009
9342,1,1157,2.4000000953674316,486,79.720001220703125,-119.75,-118.069468,52.895752
9343,1,2409,-0.5,617,14.59000015258789,-181.75,-110.571022,44.415612
9344,1,341,10.600000381469727,1607,78.20999908447266,228,-124.004627,41.213179
9345,1,2099,7.699999809265137,413,103.30000305175781,56,-112.140111,36.054445
9346,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588551,44.428018
9347,1,3346,-1.5,719,99.73999786376953,-214.25,-105.803781,40.428306
9348,1,3254,-0.800000011920929,697,130.2100067138672,-195,-105.633675,40.299245
9349,1,2593,-1.100000023841858,615,44.86000061035156,-203.75,-110.1899,44.529062
9350,1,442,12.300000190734863,1181,42.880001068115234,174,-83.020526,37.209257
9351,1,1752,4.800000190734863,255,44.5,-25.5,-112.88142,44.971468
9352,1,2647,4.5,326,123.48999786376953,-16,-118.218205,37.368143
9353,1,1342,12.800000190734863,167,52.90999984741211,208.25,-118.256738,37.318754
9354,1,915,3.5,563,65.80000305175781,-84.5,-115.975124,50.491062
9355,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.623729,40.400043
9356,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.737174,44.926498
9357,1,1765,2.5,742,161.2899932861328,-106,-113.702735,47.836533
9358,1,1157,2.4000000953674316,486,79.720001220703125,-119.75,-118.06939,52.896155
9359,1,1764,-0.6000000238418579,563,157.74000549316406,-209.25,-117.79222,53.152213
9360,1,1157,2.4000000953674316,486,79.720001220703125,-119.75,-118.073517,52.882838
9361,1,1420,0.8999999761581421,535,110.94000244140625,-161.25,-117.880783,52.718508
9362,1,1651,0.4000000059604645,550,126.69000244140625,-175.75,-115.525076,51.196630999999996
9363,1,1289,1.7000000476837158,518,108.06999969482422,-139.5,-118.084072,52.868052
9364,1,212,10.899999618530273,1646,79.19000244140625,238.5,-124.059799,41.286369
9365,1,2537,-1.100000023841858,636,23.139999389648438,-202.25,-110.543938,44.518396
9366,1,1651,0.4000000059604645,550,126.69000244140625,-175.75,-115.570807,51.178397
9367,1,1731,-0.30000001192092896,618,112.19999694824219,-200.5,-116.146494,51.363292
9368,1,135,13.199999809265137,974,42.90999984741211,297,-122.807157,38.171578
9369,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.571455,40.398716
9370,1,33,11.399999618530273,1574,61.959999084472656,254,-124.098198,41.256724
9371,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.571432,40.398752
9372,1,1234,7.800000190734863,442,23.18000030517578,78.5,-103.49695,43.541574
9373,1,144,9.899999618530273,2487,76.1500015258789,205,-123.967308,45.121597
9374,1,112,12.899999618530273,1013,44.439998626708984,293.5,-122.842053,38.06643
9375,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.556759,40.358428
9376,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.556408,40.359074
9377,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.556211,40.359165
9378,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.556332,40.359253
9379,1,1364,7.400000095367432,479,31.889999389648438,64.25,-103.34188,43.796833
9380,1,212,10.899999618530273,1646,79.19000244140625,238.5,-124.041619,41.32125
9381,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.707588,40.393097
9382,1,2338,5,220,6.199999809265137,-33,-106.118591,37.495755
9383,1,57,13,1025,31.049999237060547,294.5,-122.986478,38.295508
9384,1,146,13.100000381469727,1004,44.90999984741211,300,-122.803305,38.109825
9385,1,1363,7.5,460,25.360000610351562,66.25,-103.455505,43.632805
9386,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.615692,40.353296
9387,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.60419,40.353885
9388,1,3092,-0.20000000298023224,646,115.83000183105469,-182.5,-105.856018,40.333983
9389,1,2,10.300000190734863,2015,5.880000114440918,218,-124.012382,46.227504
9390,1,2186,8.699999809265137,313,13.369999885559082,80.75,-107.925053,34.796849
9391,1,7,10.399999618530273,1979,19.350000381469727,218,-123.954874,46.200275
9392,1,7,10.399999618530273,1979,19.350000381469727,218,-123.952496,46.205553
9393,1,2006,2.200000047683716,513,24.510000228881836,-99.5,-110.743327,43.654027
9394,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.649487,40.396827
9395,1,3254,-0.800000011920929,697,130.2100067138672,-195,-105.602678,40.320294
9396,1,1959,8.800000190734863,368,226.67999267578125,84.5,-112.112997,36.106965
9397,1,7,10.399999618530273,1979,19.350000381469727,218,-123.959101,46.20577
9398,1,2934,5.900000095367432,659,114.61000061035156,20,-105.789821,33.408065
9399,1,492,15.600000381469727,732,19.75,290,-98.676227,34.726133
9400,1,1221,2.4000000953674316,490,15.180000305175781,-114.75,-114.496422,51.125937
9401,1,2680,7.599999904632568,600,73.13999938964844,66,-105.790633,32.870942
9402,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.61625,40.372247
9403,1,3316,-1.2000000476837158,713,177.91000366210938,-207.25,-105.688467,40.41244
9404,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588454,44.427968
9405,1,2486,8.5,555,48.619998931884766,90,-105.665417,32.944227
9406,1,205,4.599999904632568,879,14.079999923706055,-13.75,-83.265209,46.311011
9407,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588379,44.43378
9408,1,461,14.699999809265137,480,57.66999816894531,296,-121.353327,37.132057
9409,1,230,10.899999618530273,2006,55.54999923706055,243,-124.142372,41.710888
9410,1,3346,-1.5,719,99.73999786376953,-214.25,-105.752476,40.440583
9411,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.64985,40.397397
9412,1,3421,-1.7999999523162842,740,131.6699981689453,-222.25,-105.715601,40.452276
9413,1,1680,2.5,2616,163.3300018310547,-59,-121.605349,46.89727
9414,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588454,44.427968
9415,1,30,10.399999618530273,1989,16.420000076293945,215,-123.874086,46.141376
9416,1,2313,4.199999809265137,270,34.77000045776367,-31.25,-109.164606,41.403003
9417,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.610352,44.480831
9418,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.610352,44.480831
9419,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.610352,44.480831
9420,1,2311,0.10000000149011612,648,43.5,-160,-110.958145,44.6534
9421,1,2069,5,442,43.5,-17,-107.251858,40.660225
9422,1,212,10.899999618530273,1646,79.19000244140625,238.5,-124.036556,41.323886
9423,1,439,3.9000000953674316,827,4.840000152587891,2,-90.970943,46.135433
9424,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.541114,40.383128
9425,1,1157,2.4000000953674316,486,79.720001220703125,-119.75,-118.072547,52.86941
9426,1,2398,-0.30000001192092896,585,11.850000381469727,-179,-110.461883,44.473723
9427,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.59733,40.352507
9428,1,1157,2.4000000953674316,486,79.720001220703125,-119.75,-118.082504,52.868581
9429,1,341,10.600000381469727,1607,78.20999908447266,228,-124.006186,41.178491
9430,1,2314,0.30000001192092896,608,32.220001220703125,-158.5,-110.705278,44.913169
9431,1,337,10.300000190734863,773,5.130000114440918,173,-96.376091,41.022078
9432,1,337,10.300000190734863,773,5.130000114440918,173,-96.388794,41.047079
9433,1,341,10.300000190734863,776,7.860000133514404,169.5,-96.299535,41.009267
9434,1,2537,-1.100000023841858,636,23.139999389648438,-202.25,-110.531163,44.557121
9435,1,2099,7.699999809265137,413,103.30000305175781,56,-112.115321,36.050631
9436,1,1157,2.4000000953674316,486,79.720001220703125,-119.75,-118.069225,52.894408
9437,1,3302,-2.799999952316284,257,171.00999450683594,-236,76.878491,41.473626
9438,1,1826,-0.5,583,146.22999572753906,-204.75,-115.658279,51.167725
9439,1,1289,1.7000000476837158,518,108.06999969482422,-139.5,-118.085197,52.86188
9440,1,2131,1.7999999523162842,535,84.45999908447266,-111.25,-110.699044,44.975528
9441,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588455,44.427963
9442,1,212,10.899999618530273,1646,79.19000244140625,238.5,-124.04142,41.320989
9443,1,1685,0.20000000298023224,561,123.22000122070312,-182.25,-115.452758,51.169693
9444,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.631485,40.390489
9445,1,2437,4.599999904632568,429,76.94999694824219,-33.5,-105.4839,40.374067
9446,1,212,10.899999618530273,1646,79.19000244140625,238.5,-124.037312,41.324396
9447,1,2163,9.899999618530273,456,43.959999084472656,121.75,-105.658848,33.367253
9448,1,69,13.5,909,24.309999465942383,300,-122.816716,38.288281
9449,1,161,12.899999618530273,1166,36.470001220703125,289,-122.976054,38.335301
9450,1,513,7.400000095367432,1855,103.81999969482422,92,-124.017475,48.83042
9451,1,161,12.899999618530273,1166,36.470001220703125,289,-122.95859,38.340138
9452,1,30,10.399999618530273,1989,16.420000076293945,215,-123.874403,46.147352
9453,1,26,15.300000190734863,418,6.639999866485596,302,-121.866774,38.143916
9454,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.627365,40.383167
9455,1,1617,9.199999809265137,394,27.40999984741211,106,-105.204391,40.228487
9456,1,2128,10.100000381469727,436,28.139999389648438,126.75,-105.634446,33.419182
9457,1,414,2.5,449,9.420000076293945,25,-99.747045,49.508456
9458,1,1617,9.199999809265137,394,27.40999984741211,106,-105.194607,40.234067
9459,1,2185,7,339,95.12000274658203,48.75,-114.356262,38.996853
9460,1,367,2.700000047683716,456,3.7799999713897705,28.5,-99.194166,49.640387
9461,1,122,13.100000381469727,996,52.43000030517578,299.5,-122.818793,38.007011
9462,1,2437,4.599999904632568,429,76.94999694824219,-33.5,-105.491755,40.378897
9463,1,2393,-0.30000001192092896,589,46.2599983215332,-179,-110.499201,44.710312
9464,1,122,13.100000381469727,996,52.43000030517578,299.5,-122.827358,38.080536
9465,1,42,16.5,227,3.509999990463257,313.75,-120.838375,37.001573
9466,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588454,44.427968
9467,1,1289,1.7000000476837158,518,108.06999969482422,-139.5,-118.089953,52.870381
9468,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.597171,40.343128
9469,1,2099,7.699999809265137,413,103.30000305175781,56,-112.122186,36.025176
9470,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.588454,44.427968
9471,1,1903,11.899999618530273,427,33.15999984741211,181.75,-108.381054,32.621458
9472,1,1765,9.600000381469727,292,30.239999771118164,116.75,-107.98545,38.914067
9473,1,2125,1.5,594,75.6500015258789,-120.25,-110.712261,43.75531
9474,1,159,11,1734,50.04999923706055,240.5,-124.071419,41.373151
9475,1,1131,10.5,1895,77,121,-83.173951,35.205201
9476,1,760,11.600000381469727,1428,81.91999816894531,144.5,-83.490236,35.667768
9477,1,1812,12.100000381469727,284,29.030000686645508,171.75,-107.002392,34.105231
9478,1,48,12.899999618530273,992,29.84000015258789,294,-122.941289,38.179352
9479,1,1302,6.5,498,9.039999961853027,26.25,-121.568739,43.75971
9480,1,740,15.100000381469727,408,87.9000015258789,291,-119.220562,34.969282
9481,1,2566,-1.2999999523162842,658,25.469999313354492,-206.25,-110.628113,44.479182
9482,1,85,11.199999809265137,1513,56.08000183105469,250,-124.1075,41.2025
9483,1,2374,-0.20000000298023224,619,34.22999954223633,-173.25,-110.702456,44.726512
9484,1,968,2.4000000953674316,479,6.53000020980835,-107.5,-114.332545,51.941042
9485,1,2099,7.699999809265137,413,103.30000305175781,56,-112.119986,36.043792
9486,1,3703,2.5999999046325684,1070,217.50999450683594,-100,102.48756,30.287508
9487,1,48,12.899999618530273,992,29.84000015258789,294,-122.961424,38.175364
9488,1,106,10.199999809265137,2151,34.709999084472656,218,-123.929397,45.966012
9489,1,87,13,987,37.06999969482422,296,-122.847114,38.101954
9490,1,34,12.899999618530273,969,22.809999465942383,294.5,-122.953624,38.084969
9491,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.58926,40.367315
9492,1,102,13,1005,35.880001068115234,297,-122.874416,38.16802
9493,1,112,12.899999618530273,1013,44.439998626708984,293.5,-122.834569,38.077051
9494,1,112,12.899999618530273,1013,44.439998626708984,293.5,-122.855622,38.003093
9495,1,295,9.100000381469727,2277,44.5099983215332,164,-123.508169,45.934042
9496,1,34,12.899999618530273,969,22.809999465942383,294.5,-122.94012,38.160816
9497,1,30,10.399999618530273,1989,16.420000076293945,215,-123.887115,46.139121
9498,1,844,11.5,1286,87.29000091552734,145,-83.048637,35.748325
9499,1,11,10.5,1941,8.140000343322754,221,-123.931277,46.108065
9500,1,2099,7.699999809265137,413,103.30000305175781,56,-112.144492,36.056603
9501,1,442,9.100000381469727,2269,94.66999816894531,110,-121.843933,45.763997
9502,1,30,10.399999618530273,1989,16.420000076293945,215,-123.873661,46.145663
9503,1,632,12.300000190734863,1266,80.93000030517578,165.75,-83.179587,35.785944
9504,1,230,10.899999618530273,2006,55.54999923706055,243,-124.151944,41.735
9505,1,533,13.699999809265137,1188,54.90999984741211,223,-93.360428,36.013729
9506,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.590084,40.367626
9507,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.544281,40.366624
9508,1,2063,-1.7999999523162842,695,204.77000427246094,-245.75,-116.491857,51.397211
9509,1,2867,3.700000047683716,675,89.80999755859375,-65.75,-106.532279,35.893741
9510,1,316,10.300000190734863,1924,88.12999725341797,231.5,-124.395983,42.614669
